correct,incorrect,premise,pos_sim,neg_sim
"This topic is about the country's president, ruler of the country, President Barack Obama, the White House press conference, the Bush administration, and the former Republican president.",Rene Dee's wife died of a deadly bug,"Nancy Perry, a veteran Georgia middle school teacher, has been removed from the classroom after she gave students her highly critical personal opinion of President Barack Obama. Perry is alleged to have told students that president Obama is a Muslim and that any parent who supports him can't be Christian. She also later argued that Obama is a baby killer due to his views on abortion.",0.8830012083053589,0.47308892011642456
"This topic is about pop songs, music fans rejoice, a singer and songwriter, the first track on the new album, doing a sound check, and singing along with a prerecorded track.","A young Formula 4 racecar driver in Brandenburg, east Germany had a car accident","Adidas has partner with Spotify for music and exercise fans to combine both interests. They now have the technology to match songs to your running pace by estimating beats per minute and playing songs that you like that go with that beat. They also are pairing with Instagram to begin featuring different artists, both popular and upcoming.",0.9557154774665833,-0.010380495339632034
"This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.",22 people were infected but no new cases,"David Seaman was a mainstay football player in the English football league affiliated with Arsenal football club. Seaman's iconic save against Sheffield United in the FA cup tournament quickly made him the a favorite player for the team's fans. Although Arsenal are in a formidable form in this season's games, Seaman reiterates the team should not underestimate Reading football club.",0.6181154251098633,0.2781045436859131
"This topic is about a group composed of militants, fighters joining forces, ongoing violence in the capital, people dead across the country, militants armed with grenades, and a border town.","The current champions will defend their right to the cup, welcoming the team who secured its way to the final rounds of the championship","bin Hir was prounced dead after a big raid that left a lot of police dead. Lot of attacks been done in towns. Militant joined forces with Jemaah to terrorize government. Lot of bombing attacks been on going ,i dont know what is next after dead of bin hir?",0.21340936422348022,-0.6622158288955691
"This topic is about the disease spreading through close contact, cases of illness or elevated levels of bacteria, and symptoms of the disease such as fever, chills, muscle aches and headaches.",Ireland dominated in the final match of the six nations championship,Family and friends that have close contact will see cases of illness. Some of the symptoms are fever and chills. There has been reports of elevated levels of bacteria.,0.9756306409835815,0.030896902084350586
"This topic is about a person arrested and charged, authorities allegations, an investigation, being accused of a crime, being under arrest on one charge, and being under investigation.","Schock, a 33-year-old Republican who represents Peoria, was already facing scrutiny for using Congressional funds to redecorate his Capitol office in the style of the 'Downton Abbey' TV show","A new prosecutor has dismissed allegations against Argentine President Cristina Fernandez de Kirchner of trying to cover up Iran's involvement in the bombing of the Jewish community center bombing at Buenos Aires in 1994. 
 

 The case was left without a prosecutor after the original one Alberto Nisman was found dead in January, just days after making the accusations.
 

 Nisman had declared that Argentina's government agreed not to go after Iranian suspects in the bombing in exchange for a trade deal.
 

 A judge then dismissed the case, saying that Nisman's allegations did not hold up. 
 

 On Monday, the new prosecutor Javier de Luca announced that after investigating he found that ""there was no crime here, either carried out or attempted"".",0.12004618346691132,-0.12070174515247345
"This topic is about Ukraine and Russia, calling to fight for Ukraine, euro countries, Russian officials gathering in Moscow, Vladimir Putin, a citizen of the eastern European country, and a bloc of nations within the European Union.",Alaska has seen an unseasonably warm winter,Ukraine was a former country of Russia. Russia is said to be assisting separatists in Ukraine to fight against the government. The rebels started agitation in the eastern Ukraine which began in April. The president of Russia is alleged to be helping the activists by supplying arms and ammunition. Ukraine begged US for assistance which would rather increase the cost of Putin's aggressions in Ukraine.,0.9295645952224731,-0.18001124262809765
This topic is about weight loss and following a healthy diet in order to regulate body fat and blood sugar levels and lose a few pounds of weight following a diet.,There is a chance of a snow shower on Monday with very low temperatures,"Le'Veon Bell of the Pittsburgh Steelers was stopped by a police officer for marijuana. He will be missing the first three games of the season for substance abuse, and had received a DUI. LeGarrette Blount will miss the first game after being charged with marijuana possession. ",0.3833680748939514,0.2921012043952942
"This topic is about Ukraine and Russia, calling to fight for Ukraine, euro countries, Russian officials gathering in Moscow, Vladimir Putin, a citizen of the eastern European country, and a bloc of nations within the European Union.",Climate change is causing the Earth to get hotter,"In an interview with Vladimir Putin, the Russian president made it clear Russia wishes to end it's fight with Ukraine. The US and the European Union imposed sanctions on Russia for actions it took against Ukraine. Both Russia and western countries support a peace deal that would bring a ceasefire.",0.9708342552185056,-0.2956969738006592
"This topic is about a person arrested and charged, authorities allegations, an investigation, being accused of a crime, being under arrest on one charge, and being under investigation.",The large amount of Australians fighting in Syria has become a major threat,"At least six men in California and Minnesota were arrested by the FBI on Sunday. A joint terrorism task force investigation into youths who travelled to Syria to join ISIS resulted in three men being arrested in Minneapolis, stopped from boarding a plane to Istanbul at JFK Airport. One man, Hamza Ahmed, 19, has pleaded not guilty to charges of lying to the FBI during an investigation and conspiring to provide material support to ISIS. Four Minnesotans have already been charged for supporting terror groups in Syria.",0.7369842529296875,0.4068847596645355
"This topic is about a person arrested and charged, authorities allegations, an investigation, being accused of a crime, being under arrest on one charge, and being under investigation.",Real Madrid is a great team,"Keonna Thomas of Philadelphia has been charged with ""attempting to provide material support and resources to a designated foreign terrorist organization"", in this case ISIS. She and two others from New York were arrested on unkonwn dates. Thomas is said to have planned to travel to Spain as a diversion before going to Turkey and thence, Syria. The FBI first became interested by social media messages from Thomas which show support for ISIS.",0.9716929197311399,-0.37328046560287476
"This topic is about the world cup football championship, Brazil qualifying for the finals, Messi talking about Ronaldo, world champions defending their title, the Nations Cup, the best group of players, real madrid, and a competition for the cup.",There is prediction of Snow fall in some places,The final four games will be important for the season. The final four games of the season are very important to the team. Costa is one of the best players so it is important that he makes a speedy recovery.,0.5343824028968811,0.5396091938018799
"This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.","Heavy storms flooded Indianapolis, Cincinnati and Charleston, West Virginia, at noon on Wednesday and forecasters said more severe weather could form in places as far away as the West Texas plains","The NFL is comprised of a number of different football teams. During a season of football, teams are paired up to play a game and the winning team of the majority of games then gets to play in their ""world championship"" game referred to as the Superbowl. Michael Vick, Warren Sapp and Vince Young were all members of individual teams.",0.6504373550415039,0.00044642481952905655
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.",A mother yelled at George Bush while he visited her dying son,"In a competitive game at Swansea, Liverpool and their opponent both saw their strikers making decisive plays. First, Swansea's French striker Gomis went for a daring header, then followed by another shot on goal, this one unsuccessful. After a tough first half, Liverpool came back in the second, with striker Sturridge taking a close shot; these later efforts secured a win for Liverpool.",0.8368560075759888,-0.5078163146972656
"This topic is about a group composed of militants, fighters joining forces, ongoing violence in the capital, people dead across the country, militants armed with grenades, and a border town.",Hector Bellerin is certainly making a name for himself in sports,There are 100 nations fighters are joined a Al Qaeda and Islamic State military.If the IS will lose the war some fighters from IS are scattered in the world. Their main destinations are Iraq and Syria in the country list.,0.7017775177955627,0.10134633630514145
"This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.",Lionel Messi uses social media ,"The Pittsburgh Steelers ended last season without Le'Veon Bell and will have to start a new one without him as well. He will miss the first three games for substance abuse and be fined a game cheque. Bell had 2,215 all-purpose yards, 11 touchdowns, and made the All-Pro team last season. He will likely be covered by DeAngelo Williams.",-0.0013696181122212492,-0.3793658018112184
"This topic is about eating food at a restaurant, ordering something to drink and serving breakfast, as well as eating chicken, and fruits which are a healthy food.",The strange spreading disease is not contagious,"Denise Fedyszyn, from Holmfirth, West Yorkshire, was an obese mother who did not care much about her health. Eating food at a restaurant was her regular practice and she did not focus on having healthy meals. She will always order something to drink and spend most of her time eating chicken. But one incident changed her life and that happened in a fairground ride. She was insulted for being obese and was left alone before her kids. She strongly had a determination to reduce her weight and become fit. With proper diet plan and exercise schedule she has lost pounds and now she has become perfect and even she runs for charity and has collected £500 for the group.",0.3978899121284485,0.472953200340271
"This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.","Alix Bussey, 23, died on holiday in Mexico with her boyfriend",Darren Cole is a Football midfielder. He currently plays for Livingstone football club in the championship league currently. The current cup He is playing for His side is the Petrofac Cup.,0.5657963752746582,-0.2796105146408082
"This topic is about a person found guilty in the trial before a judicial panel, opening a criminal trial against him, a person potentially facing jail time,  receiving a fine, and a suspended prison sentence.",Arsenal beat Burnley1-0 at Turf Moor,A man and four others are being accused of murdering a politician. The man confessed but then later retracted that confession. He said the confession was extracted by officials by way of torture. He is still being held in custody along with the four others.,0.7751201391220093,0.19445469975471497
"This topic is about a person arrested and charged, authorities allegations, an investigation, being accused of a crime, being under arrest on one charge, and being under investigation.","The number of international migrants globally reached an estimated 272 million in 2019, an increase of 51 million since 2010",April Emery was charged for child neglect without great bodily harm. She did not seem to care that her daughters were walking around barefoot. Blames both daughters for not waking her up. The State Department of Children and Families had investigated previous allegations of poor child care at her home.,-0.18945884704589844,-0.7350449562072754
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.",The Supreme Court will rule on same-sex marriage on Tuesday,Xabi Alonso is striving to win the Champions League with three different clubs before he retires. He has a 2 year deal under Pep Guardiola. He scored the equalizer for Liverpool against Chelsea in 2012.,0.4606257379055023,0.3059142231941223
"This topic is about online internet users, using an iPhone app to surf the internet, computer devices, data plans, and people checking a website on different devices.",The Manchester United's assistant manager and Rhodi Giggs shared gossip about Ryan Gigg's affair,"After suffering an aggressive cyber attack, which damaged broadcasting and social media accounts, a Global TV network managed to regain control of 11 of its channels on Thursday. TV5Monde television network was slowly regaining control of its channels and social media after suffering what the network's director called an ""extremely strong cyber attack.""
 By dawn on Thursday in Europe, the network had regained use of one of its 11 channels and its Facebook page, Paul Germain, the network's editor-in-chief, told BFMTV, a CNN affiliate in France.",0.6946339011192322,0.518661379814148
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.","The Apple Watch version one does not have an independent internet connection, relying on an iPhone for data",Robert Di Mateo is the United manager. He was hoping that the other team would not be in their best form. What was important to him was that they were organized.,-0.08020994067192078,0.4907790422439575
"This topic is about heir to the throne, Prince William and Prince Harry, the British royal family, the second in line to the throne, and the royal couple.",A women and her family were recently kicked off a plane because of fear that she may need medical attention in mid-flight,Jessica Ennis-Hills will be restarting her atheletic journey after giving birth to her son.She has to compete against her hier to the throne Katarina Johnson-Thompson.She is very excited about her supporters as well.,0.7848380208015442,0.1950012445449829
"This topic is about winter temperatures as opposed to hot weather conditions, cold mornings, and weather forecasts like snow being expected later.",The baby hippo was born yesterday at San Diego,Foggy weather conditions made it difficult to rescue a stranded hiker. Helicopters cannot fly with such low visibility. The weather also blocked out sunlight.,-0.16544908285141002,-0.18783998489379883
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.","It is a question many dieters are asking when they are tweaking their diet for optimal weight loss!The truth is, as long as you don't have any diabetes or other health issues, you are much better off changing your diet according to your blood sugar levels","Garry Monk believes a strong finish will put a different slant on Everton's season. Everton and Swansea are both extremely competitive, although Swansea has never lost to Everton while competing. Bafetimbi Gomis and Ki Sung-Yueng both scored respectively during their matches.",-0.006352062337100617,-0.07632724940776825
"This topic is about the presidential campaign, the presidential candidate, a state governor, joining a presidential campaign, and a huge impact on political campaigns.",The FDA has created new guidelines limiting what can be on a products label,"Hillary Clinton, former secretary of State, shares her joy of becoming grand mother in her new epilogue. This glad incident happened just few days after she announced herself as presidential candidate as she was planning to run the presidential campaign. The birth of her grand daughter has given her a new dimension to see the politics and has given new ideas to develop the state after becoming the state governor. Hillary feels that giving more values to your family will have huge impact on political campaigns and can help in improvising state functioning for betterment of future kids.",0.7607834339141846,-0.18491065502166737
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.","The energy plant produces a chemical that is used as an energy source, but is quite flammable","Having won 4 consecutive games, including a win over Manchester United, Francis Coquelin believes his team's winning stream will continue. He said the team always bounces back and now they have nothing to lose going against Monaco. The onyy problem is they have to score 3 goals to advance.",0.4914323687553406,-0.6179048418998718
"This topic is about winter temperatures as opposed to hot weather conditions, cold mornings, and weather forecasts like snow being expected later.","A man was recently arrested for first-degree arson, reckless endangerment, and several other crimes for setting his family home on fire and writing that his wife ""is a cheater"" outside the house","Hot weather conditions are being found happening more by scientists. As a result, the Earth will experience less cold mornings, more high winter temperature days, and such. Scientists are finding the highest temperatures yet affecting the Earth because of the rising temperatures.",0.9098368287086489,0.0034326594322919846
"This topic is about the world cup football championship, Brazil qualifying for the finals, Messi talking about Ronaldo, world champions defending their title, the Nations Cup, the best group of players, real madrid, and a competition for the cup.",Prince Harry is the Vice Patron of the Rugby Football Union,"Real Madrid ace, delighted in a barbecue on Sunday night after his previous exploits helped Los Blancos achieve a sensational victory.
 The Welsh wizard was in good shape for his country during the international break, scoring twice and helping another to an impressive victory in Israel.
 The Welsh winger hits the ball from a tight angle as he tries to silence his critics at the Bernabeu.
 The 25-year-old signed on Twitter after the win to show off his sunny Sunday dinner after the win.
 Cristiano Ronaldo scored five goals against Granada on Sunday to help Real Madrid win 9-1 at the Santiago Bernabu.
 The Portuguese international, but in a display that was considered impressive, even by his standards, when he scored five goals against goalkeeper Oier Olazabal
 Ronaldo's five goals included an eight-minute first-half hat-trick, with the visitors being easily stopped.",0.43361878395080566,0.3566504120826721
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.","Fabio Lovato, 30 and Laura Knight, 29 of Quedgeley, Gloucester were among the people who sat in the packed movie theater waiting to watch the new Fast and Furious 7","When Didier Dogba left Chelsea for Shngai Shenhua in 2012 with the Ivorian striker leaving England with a formidable 13-goal record in 14th Arsene Wenger rejoiced
 ""I don't know how much Chelsea miss him, but we don't miss him,"" Wenger said of the man who scores a goal every 78 minutes and 20 seconds against his team.
 Now back at Chelsea, Drogba must overcome a blow and return to the Emirates on Sunday with Wenger's scorned opponent Jos Mourinho, looking to increase his all-time record of 15 goals in 15 games against Arsenal and dash hope for the northern team. London from catching the Stamford Bridge team at the top of the Premier League.
 Having originally signed with Chelsea in 2004 for Marseille's £24m, Drogba had time to forge his formidable status against Wenger, his first two matches ending goalless.
 It was the Community Shield of 2005 when he put Arsenal to the sword for the first time, hitting two goals over Jens Lehmann in a 2-1 victory at Millennium Stadium, before scoring the decisive goal in a 1-0 Premier League victory, three weeks later.
 As in the 2007 League Cup final, Walcott put Arsenal ahead, but Florent Malouda equalized before Drogba won the Cup tie with an 84th-minute goal.
 On October 3, 2010, he opened the scoring in Chelsea's 2-0 victory over Arsenal at Stamford Bridge, which was his last goal against Arsenal in the Chelsea colors.
 But he reached his top 15 with two more goals in the end, this time for Galatasaray, with Drogba leading the Turkish team to the Emirates Cup in 2013, serving Wenger as a reminder of what he was happy to be missing in the Premier League.
 Wenger hasn't beaten the Portuguese coach in 12 attempts and, with Diego Costa and Loic Remy likely out of commission, Mourinho has no choice but to release Drogba to ensure it's an unlucky 13th encounter for the Arsenal coach.",0.4420606791973114,0.20972035825252533
"This topic is about terrorist attacks, islamic terrorism, attacks on the country, terrorist threats, and extremist groups.","Karma Elms, an ex-Queensland health employee, has been sentenced to two years in prison after being found guilty of theft of nearly $40,000",Iraq has faced another terrorist attack in its country. The terrorist attack consisted of an American jihadist ramming a truck into a group of Iraqi forces. American jihadists are a type of extremist group.,0.9761422872543335,0.7056910991668701
"This topic is about family and friends, and a husband and wife, the couple‚Äôs daughter has two brothers.",The Israeli Prime Minister condemned a deal which aimed to hinder Iran's nuclear program,Beard and Hancock lost the initial weight as a plan to slim down before getting married on May 21st. They planned to get married in front of 40 family and friends. Holly's mother Pat visits her daughter sometimes and she works for weight watchers.,0.4876704216003418,-0.506741464138031
"This topic is about people infected with the virus, identifying new cases, the outbreak of measles, public health, new strain of flu, and infected cases.",Stephen Gerrard is nearing the end of his final season of Premier League football and wants to win the FA cup final as a last achievement in what could possibly be a tough game against Chelsea,Public health is struggling with the outbreaks of new cases. There are 50.000 new cases a day. In Nebraska a patient that was affected by Ebola have been isolated to keep the rest of the country safe.,0.8042989373207092,-0.4386664032936096
"This topic is about an east coast storm with high speed winds creating stormy weather on the Atlantic coast, as opposed to the western winds from the Pacific Ocean.",Defense Minister Kevin Andrews failed to name the leader of the Islamic State terrorist organization on the same day the federal government announced it would send more than 300 Australian soldiers to Iraq,"The East coast storm will be one of the worst ones in years. It is the strongest since 2007, and had very high wind speeds. Stormy weather along the Atlantic can create a lot of damage with this storm.",0.6087654232978821,0.7173071503639221
"This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.",A lake that had been converted into a fish farm in 1996 became polluted and killed thousands of fish,"A study was done analyzing the number of players from each club that represented England, focusing on the club's past ""greatness"". A measure of contemporary 'greatness'. The overall ranking is based on a combination of factors. The number of players sent to the 2014 World Cup has been ranked for example. The biggest teams, who managed to buy and pay the best players, shared the greats of British football.",0.5605436563491821,-0.13978491723537445
"This topic is about family and friends, and a husband and wife, the couple‚Äôs daughter has two brothers.",Consultant dietician said that Natalie is eating a healthy diet,"Wladimir Kitschko took a break from fighting to be with his three month old daughter and fiance, Hayden Panettiers.  They were out for a walk. Wladmir was enjoying the calmness with his family.",0.7174148559570312,0.6005706787109375
"This topic is about the presidential campaign, the presidential candidate, a state governor, joining a presidential campaign, and a huge impact on political campaigns.",A lake that had been converted into a fish farm in 1996 became polluted and killed thousands of fish,Senator Ted Cruz and Ohio Governor John Kasich are presidential possibilities on the republican side. Many liberals believe that Elizabeth Warren has to run for president because Hillary Clinton is too close to Wall St. They also say the same thing about Chuck Schumer. Harry Reid is planning to retire which leaves a huge hole for the top democratic job.,0.8745882511138916,0.34975284337997437
"This topic is about family and friends, and a husband and wife, the couple‚Äôs daughter has two brothers.","Manchester City had a 2-1 defeat at Crystal Palace which Manual Pellegrini's side trailed at the interval, ruining their title hopes","Husband and wife Prince Rahim and Princess Salwa have welcomed their son.Princess Salwa who was actually an American model, married Prince Rahim in 2013.There are lot of American models who have married Jordanian Royals.",0.8297351598739624,0.10201732814311981
"This topic is about terrorist attacks, islamic terrorism, attacks on the country, terrorist threats, and extremist groups.","Hilary Border has been spared jail after stealing £20,000 from her mother, who has dementia","The threat of Islamic Terrorist attacks has not diminished, even though Barrack Obama and his advisors have downplayed the threat of such groups. The president's slow pace of attack against Islamic groups such as Isis and al Qaeda demonstrates that the damage inflicted by extremist groups will continue to grow. The president has the resources to call out the threat and treat is as seriously as it is, but until he does, terrorist groups will continue to cause serious disasters in the US and around the world.",0.6959104537963867,-0.01757945865392685
"This topic is about family and friends, and a husband and wife, the couple‚Äôs daughter has two brothers.",Schumer has a long-term political view that is he had been working for 20 years,Mr Yin Yunfeng and Ms Zhao are the couple who lives happily. Ms Zhao lives in a house bursting with frozen dishes and snacks. Husband Yin Yunfeng made all sorts of stir fried dishes as well as 1000 dumplings as a way to show his love to his wife. Her husband prepared the food for Ms zhao for one year and he went to his regiment in Tibet.,0.6537268757820129,0.027519797906279564
"This topic is about Ukraine and Russia, calling to fight for Ukraine, euro countries, Russian officials gathering in Moscow, Vladimir Putin, a citizen of the eastern European country, and a bloc of nations within the European Union.",Pharmacist Imran Sharif left the couple's children at their schools before going home and slitting his wife Raheela Imran's throat,"There is no discussion of the ukraine and Russia in this article. It discusses sanctions put on Russia due to it;'s invasion of Crimea. Further research on Google reveals that Crimea is part of Ukraine and was annexed by Russia, This annexation is why sanctions were put on Russia and one reason why Russia is struggling economically right now.",0.7851742506027222,0.6159653663635254
"This topic is about the presidential campaign, the presidential candidate, a state governor, joining a presidential campaign, and a huge impact on political campaigns.",Fan favorite Hector Bellerin has become the fastest 40 meter sprinter in the Premier League,"As Hillary Clinton kicks off her bid to enter the White House, she is now able to claim that her path to being the first woman president started in Ystradyfodwg, a small community in south Wales. She announced she was running for president last week and toured the Whitney Brothers factory.",0.7883849143981934,0.4597000479698181
"This topic is about Formula 1 racing, the Grand Prix on the race track, Hamilton‚Äôs team and the Ferrari team, and collisions during a race.","In a game at Swansea, Liverpool struggled to score in the first half, playing mainly on the defensive","The famous car racing driver Nico Rosberg will start behind pole-sitter Lewis Hamilton on the grid in China. He has accused him own Mercedes team of putting him under pressure in Chinese grand Prix. He lost to Hamilton after he missed out on pole by just 0.042 secs. Even sparks fly off the back of his Mercedes car during the race. But still he is confident that he will prevent Hamilton from claiming his fourth victory in Shanghai . According to him, there are lots of opportunities for him to win as they are going to take the tyres to the limits.",0.16671645641326904,-0.35212889313697815
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.","About to complete 40 years of history, Twisted Sister will make their last tour in 2016, according to a press release",Olivier Giroud who is a great football player has participated in several premier league is considered as the striker of the team. he has given his best in Liverpool versus Chelsea match. Arsene Wenger praised his performance and has related it to animal instinct. Oliver Giroud gets annoyed whenever people comment about his hairstyle. He always wanted them to check his performance rather than criticizing his appearance. Giroud always aimed for FA victory cup and has given his best to win the trophy.,0.5427587032318115,-0.36453384160995483
"This topic is about the presidential campaign, the presidential candidate, a state governor, joining a presidential campaign, and a huge impact on political campaigns.","A sculptor has build a momument that is currently being sold for 900,000 dollars that has every loss of the English National Football team from 1874-1998","The 'right-to-work' legislation bill for Wisconsin after being pushed through a fast track process for the signature of the governor Scott Walker was passed by the Assemble after 20 hour long debate. The Republicans were quite unhappy with the bill and violent clashes were seen among the people regarding the bill. They even called the bill 'a bunch of crap'. TO their response, the national campaign Arm of state Democrats, the Democratic Legislative Campaign Committee issued a statement criticizing the Republicans for their attack on Unions and general public. The Wisconsin State Director is happy with the bill and thinks that the bill will bring relief for workers who simply wants to do their jobs.",0.5499023795127869,0.5827820301055908
"This topic is about a person found guilty in the trial before a judicial panel, opening a criminal trial against him, a person potentially facing jail time,  receiving a fine, and a suspended prison sentence.","It was a good night for the Premier League misfits at NRGi Park, with Denmark beating the US thanks to a Nicklas Bendtner hat-trick after Jozy Altidore opened the scoring for the visitors","Lisa Weare, 32, a carer from Blackpool, Lancashire, admitted before a judge that she was guilty of theft and three counts of fraud. Ms. Weare admitted that she had stolen a bank card and illegally accrued £6,254 in expenses using money that did not belong to her. She was sentenced by Preston Crown Court to 16 months in prison after being reprimanded by the judge for breaching the trust of a vulnerable person.",0.6519191265106201,0.4209841191768646
"This topic is about the country's president, ruler of the country, President Barack Obama, the White House press conference, the Bush administration, and the former Republican president.","If you own an iPhone or iPad, your encrypted passwords, bank details and other private data may be at risk from hackers","The Pope is planning to visit Cuba some time this summer. Locals hope the Pope's visit will inspire a turn toward spirituality and community, rather than partisan politics. Cubans are rejoicing in anticipation of the pontiff's arrival.",0.1269083321094513,-0.14357781410217285
"This topic is about a group composed of militants, fighters joining forces, ongoing violence in the capital, people dead across the country, militants armed with grenades, and a border town.",British holidaymakers look for cheaper holidays after the pound hits the highest level against the euro for more than seven years,"Australians have been warned not to travel to Syria or Iraq. Any Australians currently fighting with non state militants have been urged to return home immediately. The number of Australians joining terrorist organizations has been increasing recently, and those that return are feared to present a problem at home with terrorism. This all stems back to the failure of the government to establish good relations with the Muslim community in Australia.",0.569199800491333,-0.7217154502868655
"This topic is about a football league having a world championship where each team‚Äôs fans are gathered to watch the end of this season‚Äôs games culminating in a tournament, to see their favorite football player.","Representative Aaron Schock of Illinois earned taxpayers more than $10,000 on private flights last fall, including a trip on a private jet to a Chicago Bears football game","Angel di Maria says Manchester United are fully confident they will earn a top-four position by the end of the season. United travel to arch-rivals Liverpool on Sunday afternoon - in a game that could prove decisive in the race for a spot in the Champions League. United's match against Liverpool will be followed by clashes with Manchester City and Chelsea in April, as well as another clash with Arsenal in the penultimate game of the season in May. ""We all know that a series of big games is coming, and the season will be decided by those matches,"" Angel explained in a recent interview with Old Trafford's journey show United Review. 'We know all about these upcoming games and have been thinking and talking about them for some time.",0.35828983783721924,0.16850027441978455
"This topic is about market prices and market sales, companies reducing costs, price tags dramatically undercut the major supermarkets, increased sales in the current market, determining a price point for a product, and product sales.",A couple was under investigation for leaving their home two weeks before 9/11,"Seaside real estate prices in the UK are skyrocketing. Even London's real estate boom cannot keep up with towns like South Hams, which now tops the UK's price list. The average coastal property price in the UK is roughly 2 million pounds.",0.20117506384849548,-0.5609544515609741
"This topic is about the country's president, ruler of the country, President Barack Obama, the White House press conference, the Bush administration, and the former Republican president.",The team has invested a lot of resource and £220m in capital brining in new members to the team but it will take time to see the benefit of those investments,"Barack Obama, the former president, was extremely emotional about the prospect of his daughter Malia leaving the White House for college. He said during Easter Prayer Breakfast that he would start tearing up in the middle of the day. Obama likes the idea of Stanford. The last president to send a child straight to college was Bill Clinton, who sent Chelsea straight to Stanford back in 1997. This is not the only event to cause Obama to become emotional or tearful: he broke down the day after being re-elected in 2012.",0.3143119812011719,-0.796485722064972
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.",It emerged that Harvey Weinstein would not face criminal charges for allegedly groping an italian model in his office,"At a press conference ahead of the Premier Leagues' long-awaited Chelsea vs Arsenal match, Chelsea manager Jose Mourinho was asked about his dynamic with Arsene Wenger, the manager for Arsenal. The journalist asked Mourinho how hard Wenger ""pushed"" him ‚î a direct reference to the last season's physical altercation between the two men. Mourinho just laughed and gave a vague response.",0.5219981670379639,-0.7513598203659058
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.",Some Republicans have indicated that a federal ban on same-sex marriage is not of the table,"Chelsea have conceded just two goals in their last six clashes with Arsenal, keeping four games without conceding.
 Arsenal should dominate possession, while Chelsea are more likely to isolate themselves and use the electric rhythm of Eden Hazard and Willian on the counterattack.
 In the reverse showdown in October, Chelsea put Arsenal under the sway and Wenger's team was suffocated - they missed a shot on target for the first time in a Premier League match since 2003.",0.3030659556388855,-0.2383413016796112
"This topic is about online internet users, using an iPhone app to surf the internet, computer devices, data plans, and people checking a website on different devices.",Real Madrid is going to play Atletico Madrid soon,Students checking the schools network using computers. They found porn images online using computer devices. They has been an investigation into how.,0.7762143611907959,0.04455721005797386
"This topic is about family and friends, and a husband and wife, the couple‚Äôs daughter has two brothers.",The internet and telephone calls are now connected,"She met her soon to be husband in 2010. She was open and honest about her condition early on, and even offered to leave him knowing the issues it may cause later in life. They now have 2 children together and are planning their wedding. She knows that her children will be in good hands if/when she does succumb to her condition.",0.5339463949203491,0.5354090332984924
"This topic is about a person found guilty in the trial before a judicial panel, opening a criminal trial against him, a person potentially facing jail time,  receiving a fine, and a suspended prison sentence.","Representative Aaron Schock of Illinois earned taxpayers more than $10,000 on private flights last fall, including a trip on a private jet to a Chicago Bears football game","Samantha Crossland is the daughter of Michael and Susan Crossland. She was employed by a children's nursery owner, Mrs. Lynda Quigley. Mrs. Quigley owned the nursery for more than 14 years and was aware of account discrepancies over £22,000 when she returned to Dewsbury, West Yorkshire in early 2014. Only Mrs.Quigley and Samantha had the keys and access to cashbox and hence Samantha was charged a custodial sentence unless paid back.",0.7782729268074036,0.4543478786945343
"This topic is about Manchester United's manager, Premier League, the striker for the team, and Liverpool versus Chelsea.","A four year old girl, who is paralyzed from chest down, got a heartwarming birthday surprise as she was on a flight thousands of feet in the air when the entire airplane sang her happy birthday and moved her to tears earlier this month","While revenue is up in the Premier League, fans want that money to be funneled into the lower leagues and used to cut ticket prices. They believe with more support home grown talents will emerge. There is talk of quotas for English teams which the chairmen oppose.",0.24887970089912415,-0.671869695186615
"This topic is about having kids, becoming a mother, giving birth, children and their parents, and families with children when a baby is born.",The issue of same-sex marriage will come before the Supreme Court on Tuesday,"Karla Kirby, who lives in North Lincolnshire, is 38 years old, the pregnancy for her is simply filled with joyful anticipation, because as soon as the baby is born, she gives the child away.
 

 She is pregnant with her eleventh child, and all 10 other babies have also been donated.
 

 Karla loves pregnancy and seeing the smile on the faces of couples who can't have children, made her become a surrogate mother.
 

 She has two biological children named Jordan and Joshua.",0.8475552797317505,0.6574681401252747
