premise,correct,incorrect,pos_sim,neg_sim
One football player wearing an orange jersey and one wearing a white jersey are set at the starting line.,Two football players wearing jerseys.,Two football players sitting inside a empty locker room.,0.903509378433,-0.315298646688
Two young boys are in a green kayak in the grass.,The boys are outside.,The boys are asleep.,0.814138770103,-0.682376146317
A woman holds a fat baby with sunglasses and a denim hat.,A lady is carrying a baby,A lady carrying a small kitten,0.776946246624,-0.239416986704
Two boys in a field kicking a soccer ball.,There are humans physically moving.,Two girls are throwing a baseball.,0.764143466949,0.0822909474373
A race dog numbered six is midair.,The dog is in midair,A cat is numbered six,0.769953370094,-0.738194644451
Several people are picketing oil.,Some people doing something.,Nobody is here.,0.941120624542,-0.793433845043
A band places at a venue.,A band is at a venue,A band is playing on the surface of the moon,0.963457584381,-0.694565653801
A woman is pushing her bike with a baby carriage in front.,A woman is taking her child for a stroll.,A woman is pushing groceries in a cart.,0.570256829262,0.0302186124027
A group of people on the street dancing to a four men playing various conga drums.,People are dancing in the street.,A cat is sleeping in a tree.,0.714450001717,-0.230162367225
A skier is jumping in the air over a snowfield near a mountain range.,A skier gets some air near a mountain range snowfield.,A man drives a car to work.,0.961159229279,-0.0768296718597
Man in while shirt and blue jeans holding hands while walking with a little girl in a blue dress and yellow hat.,A man and girl walking together,A man takes his son to the game,0.902830123901,-0.167001336813
Man in brown and red checkered button up shirt and blue jeans makes a male and female laugh.,A person in casual clothing is causing two others to be merry.,A flight attendant is demonstrating airplane safety but no one is paying attention.,0.664124727249,-0.58405816555
A woman is cleaning an outdoor pool.,There is a pool outside.,The pool is built inside of the hotel.,0.956833481789,-0.0721676275134
Man with mustache plays violin.,The man is playing an instrument.,The man is playing the tuba.,0.837004721165,-0.342618346214
A person powerwashing stairs leading down to a pool.,a person washes stairs,a dog chases a cat,0.550649285316,-0.0173555482179
A little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer.,A human sitting,nobody is sitting,0.874005317688,0.490209847689
A man in a purple suit sings and plays the guitar.,The man playing the guitar is wearing a purple suit.,The man in purple is playing the piano.,0.975455582142,-0.097944073379
A brown dog is pulling itself out of the water onto some rocks with a tennis ball in its mouth.,There are animals in outdoors playing with ball.,The dogs are fighting.,0.92925453186,-0.49191147089
A couple sitting in white lawn chairs are smiling at the camera.,Two people are posing for a photograph.,A woman is standing alone.,0.603489100933,-0.795788407326
"A young woman seated at a table on what appears to be a backyard deck holds a toddler, giving him a toy or bottle of some sort, while smiling into the camera.",A woman is playing with a toddler.,The woman is changing the boy's diaper.,0.657661557198,-0.52581602335
A biker gets high in the air against a skyline.,The biker is a human.,The biker is in a bar.,0.588205516338,-0.574167251587
A crowd of people in a lightly snow covered opening with trees to the left and buildings in the background.,The people are near a building.,The people are inside a concert hall.,0.934617638588,-0.670852065086
Several people mill around a sidewalk in front of a building looking as police put up crime scene tape.,Several people are outside.,Several people are sitting in a movie theater.,0.938907027245,-0.491678506136
A man prepares to enter the red building.,The man prepared to enter the building.,The woman left the building.,0.901507019997,-0.659307777882
A man in a red shirt is being serviced by a working old woman in a store.,A man in a store.,A man drinks orange koolaid.,0.574467599392,0.268930256367
"The bride in the white dress is surrounded by the groomsmen and bridesmaids, all in black.",a woman in white is surrounded by others,two men stand alone,0.698981523514,-0.771853625774
A musical group performing on a green carpet in front of small televisions.,A group is playing a song near some TVs.,The school band is walking to band hall.,0.929801225662,-0.477854967117
"A man in a blue plaid shirt and blue jeans, wearing a black helmet, pauses to drink water next to a large blue steel corrugated tube.",A casually dressed man is drinking water.,The man is drinking orange juice.,0.623594164848,-0.676950752735
"A firefighter, in full uniform, looks off into the distance.",This firefighter is on duty.,The firefighter is sleeping inside the firetruck.,0.631969571114,-0.859254896641
"Young, attractive and fashionable girl posed for the camera as she sits on a rock in a park-like setting.",a girl poses for camera,the girl poses for artist nude drawing,0.915797054768,-0.572310566902
A young girl kisses a ring-bearing boy at a wedding.,Two kids are dressed for a wedding.,Two kids are playing tag.,0.834314584732,0.355295240879
A woman holding a purse reaches up to grab the hands of a performer dressed as the statue of liberty wearing sunglasses.,A woman is interacting with a performer.,A man is ignoring a homeless woman who is begging on the street in the rain.,0.956880331039,-0.635125160217
A group of people standing on rafts with a waterfall in the background.,A group of people stand on rafts.,A group of people swim fast from a shark.,0.987433135509,-0.455771446228
A young woman tennis player dressed in black carries many tennis balls on her racket.,A young woman tennis player have many tennis balls.,A young woman never wears white dress.,0.9799259305,-0.0816523879766
A young girl in a pink coat erasing words on a chalkboard sign.,A little girl is cleaning a chalkboard.,A little girl is sitting at her desk.,0.837738752365,-0.0708534866571
A live band on a lawn jamming out.,People are playing music.,A band is practicing new tunes in the garage.,0.809557557106,-0.230771780014
"A group of youths, one wearing a t-shirt labeled ""L.A. City Lounge South"", are working on a craft project that involves the use of flour.", A group of youths are working on a craft project that involves the use of flour.,A teacher is writing notes on a test.,0.943437874317,0.20700392127
Man brushes image in the sand.,A human on the sand.,A woman falls down in the sand.,0.808037519455,-0.0524972230196
a man exiting a truck behind a fence,A man gets out of a truck.,A man drives a limo.,0.914686262608,-0.591198384762
A person is sitting in front of three blue and white port-o-potties with a mop propped against them.,A person is sitting near portable toilets.,The person is using the toilet.,0.80298948288,-0.284527122974
Young girl with dark hair facing camera and holding a paper bag while wearing an orange shirt and multicolored butterfly wings.,A young girl faces the camera.,An old woman refuses to have her picture taken.,0.952144145966,-0.550763368607
Two children are sleeping while someone is fingering through a book of music.,The children are tired.,The children are at a birthday party.,0.509457886219,0.161814972758
A man and women are dancing together on the street.,A man and woman are dancing together.,A cat is hissing at something.,0.986577987671,0.277251154184
A sports match is taking place between one team wearing the colors red and white and another team sporting the colors black and blue.,The two teams are wearing different colors.,Two teams are refusing to play each other naked.,0.843045771122,-0.550231993198
"A young man dressed in a black t-shirt, blue jeans and a blue baseball cap performs a skateboarding trick on a granite bench in front of a pharmacy building.",A skater incorporates the bench in front of a pharmacy into his routine.,Old men play a peaceful game of chess in the park.,0.283935844898,-0.577500104904
A man wearing black pants and jacket is on a blue scooter next to a crowd of people and a green tent.,A man is riding his scooter next to a crowd people.,The man is driving his car to the park.,0.941848576069,-0.773302972317
A boy is posing next to his scooter.,A boy is next to a scooter.,A boy is dancing with his friend.,0.973034739494,-0.24299557507
A girl wearing a maroon shirt leaps into the air while in the woods.,A girl is outdoors.,A girl is in bed.,0.809741616249,-0.616162955761
"On a sunny day, in a lush, green field, one small girl inspects a rock while her friend goes off in another direction.",A girl watches a rock outside,A girl sleeps,0.897028207779,-0.703232824802
An army officer is reading a children's book from a podium.,A human reading,Nobody is reading,0.961070358753,-0.0484843105078
An Asian woman is looking at the camera while trimming asparagus.,Woman cuts vegetables.,A man cleans carrots.,0.667237460613,0.337232977152
A woman smiling while on a bicycle.,A woman is smiling.,A woman is driving a car too fast.,0.815674424171,-0.554835438728
A young boy in a brown shirt and green shorts shares a laugh with an elderly lady wearing a black pants outfit.,A boy and a woman are laughing.,A boy is sad and alone.,0.733337879181,-0.697300195694
A young girl in red pants looks at a window mannequin as people walk past.,A girl is in front of a window.,The girl is blind.,0.915136218071,-0.838180541992
A man and a woman dressed in semi-formal attire show faces of excitement looking over a table with Jenga blocks scattered over it.,A man and a woman are dressed in semi-formal attire.,They are very sad.,0.977945923805,-0.592348754406
these two ladies are reading a sign while shading themselves from the sun with their umbrellas.,Two ladies out in the daytime,Two women use umbrellas keep themselves dry from the rain,0.587331831455,0.0143190426752
A couple is married in a church as guests look on.,People are getting married.,Guests are attending a funeral.,0.518710494041,-0.419924408197
A child rests on her mother lap exhausted from a day of sun and fun at the beach.,The child played outside.,The beach is on Venus.,-0.115640714765,0.679833233356
Four people are in the process of creating colorful lanterns in their lantern shop.,The people are making lanterns.,The people are baking a cake.,0.938078522682,-0.741108179092
A man in a fleece jacket works with a piece of tin.,A man is wearing a jacket.,The man is not wearing a jacket.,0.941356062889,-0.411708116531
A man and a woman are competing in a road rice.,A  man and women competing,A man and women laying down in bed,0.889510393143,-0.910412669182
"Outdoors in front of a crowd, a man plays an instrument by blowing into pipes he holds up to his face.",A person playing an instrument outside.,A man sitting on the couch reading a book.,0.977442979813,-0.508190155029
A puppet show consisting of humans standing on tall sticks.,How the puppet shows work.,The puppets eat human.,0.802154123783,-0.469387322664
A female belly dancer dressed in blue and orange performs a folding fan dance with two men providing the music behind her; they are using a guitar and drums.,A female has clothes on with two males holding musical instruments.,A belly dancer and two male musicians are sleeping on a boat.,0.855310618877,-0.468102067709
A man in a t-shirt is stirring something in a pot which is on a counter near a microwave oven.,A man is stirring something near a microwave,a man is sleeping,0.931493461132,-0.610550522804
Two boys are holding red kites with water in the background.,Persons are involved in outdoor recreation.,Two boys are watching television.,0.877127528191,-0.723797500134
A woman is talking on the phone while standing next to a dog.,A woman is on the phone.,A woman is sleeping.,0.619556188583,-0.602567195892
A pedestrian adjusting shoes and accessories.,The person walking is making adjustments to their shoes and accessories.,The pedestrian is only wearing socks.,0.928410053253,-0.760734558105
A dressed up woman walking next to a store at night.,A dressed up woman is walking next to a store at night.,A man is running.,0.999897480011,-0.316187977791
A young man is having his dreadlocks cutoff by a woman with scissors.,The young man has twisted hair.,The young man is bald.,0.443983495235,0.251071453094
A man in gray slacks and sweater observes marker placed in front of a fence in a field.,A man is wearing grey.,The man is inside.,0.409947156906,-0.376638352871
A Black woman on the street is talking on her cellphone.,A black woman is on her phone.,"A black woman is on the payphone, ordering pizza",0.637377977371,-0.264898478985
A man in a business suit strolls beneath a covered walkway.,The man is outside.,The man is taking a jog.,0.332011967897,-0.758808970451
A man selling donuts to a customer during a world exhibition event held in the city of Angeles,A man selling donuts to a customer.,A woman drinks her coffee in a small cafe.,0.625878870487,-0.477291464806
A dark-haired drummer is playing his set with enthusiasm.,The drummer is performing.,The drummer is playing poker.,0.56247407198,-0.629615068436
3 people having coffee outside of a museum.,3 people are outside with coffee.,3 people are eating ice cream outside of a mall.,0.518225193024,-0.0449913516641
"A small group of young black men, some in traditional African dress, are assembled outdoors.",Some black men are outdoors.,The men are playing ice hockey.,0.902230858803,-0.530064761639
Several Asian women dressed in black outfits and crowns are holding plates with food on them.,women carry food on plates,The women throw food at the kids,0.662381649017,-0.279815465212
"A smiling baby wearing a striped shirt, held by a woman with gray hair.",There is a baby in a person's arms.,A baby is high fiving his friend who throws him a banana.,0.928855359554,-0.446119457483
A guy pointing at a giant Blackberry.,A man near a Blackberry display.,A woman tearing down a giant display.,0.948614120483,-0.332538306713
Man laying on a platform outside on some rocks.,Man lays on something.,Man takes a nap on his couch.,0.863828063011,-0.428120881319
Kids are on a amusement ride.,Kids ride an amusement ride.,A car is broke down on the side of the road.,0.996018826962,-0.834549963474
A man playing a banjo near a tree at an outdoor event.,The man is playing a musical instrument at an event.,The man is playing a cello inside.,0.591750741005,-0.678757429123
A man sweeping in the street.,A man is cleaning the street.,A man is using his vaccuum to clean the street.,0.876976072788,-0.266558378935
Two blond girls and 2 brunettes walking down a really long hallway with intricate paintings on the walls.,Four people are in a hallway.,Four people were in fighting to the death in a hallway.,0.774027943611,-0.592195510864
A man in blue clothing carries a yellow bucket while walking in the water near a pelican.,A man with a pail is in the water near a bird.,A man is at church.,0.902425765991,-0.831892490387
Two kids are standing in the ocean hugging each other.,Two kids are outdoors.,The children are playing basketball.,0.707959413528,0.122306764126
"A tennis player, wearing a yellow shirt, jumps to hit the ball to the other player, who is wearing black.",The two people are on a tennis court.,The couple eats dinner together.,0.456786125898,-0.768534898758
A man poses for a photo in front of a Chinese building by jumping.,The man is prepared for his photo.,The man is dancing around the building.,0.814158916473,-0.121122762561
Police officer and his motorcycle in a crowd of people at a protest.,A police officer is on his motorcycle.,A police officer is riding a unicorn in front of a crowd.,0.696293771267,-0.634293317795
A man and a young boy are eating on a city sidewalk next to a cardboard box and a red shopping cart.,a man eating with a young boy on a city sidewalk,father and son watching television at home,0.850784420967,-0.503937780857
Four cheerleaders performing a cheer on court at UCLA.,Cheerleaders performing a cheer.,Players sitting at the locker room.,0.580955803394,-0.539098680019
Four people with shopping carts full of bags.,Four people are together,Four people are driving home,0.755405247211,-0.655475974083
A man wearing blue jeans and a black shirt is talking to a man wearing white shorts while they are sitting outside in folding chairs on a patio.,a man wearing jeans,the men are inside the church,0.615750730038,-0.276652336121
A guy playing an accordion with people listening and watching.,There are multiple people present.,There is only one person present.,0.881100893021,-0.594205081463
"A woman wearing a scarf, hat, and coat, holding a shopping bag is looking at her phone while standing in front of a store.","A woman wearing a scarf, hat, and coat, holding a shopping bag is outside of the store.",The woman is inside the store browsing.,0.972649931908,-0.162269219756
A young blond child wearing only a diaper sits on a large rock at the edge of a body of water while a large black dog stands in the water nearby.,A dog stands in some water while a diaper wearing kid sits on a rock.,A dog sits on a rock alone.,0.88179308176,-0.180830329657
A man in a blue shirt and light blue cap walks by a working scale model of an antique freight train.,a guy with a shirt and hat walks past a train,two men sit in a train car,0.977842986584,-0.0822261869907
A woman cutting fabric flowers in a market.,A woman cuts fabric flowers inside a market.,A woman watches tv while waiting for customers.,0.521599411964,-0.523557841778
A person in shorts is holding a Frisbee while team member in red shirts and spectators look on.,there are multiple people in the picture,there is a quiet nature scene with no people,0.798261702061,-0.639177083969
An older man indulging in a bottle of amber liquid.,An old man is drinking some amber liquid from a bottle.,An old man is drinking a milk shake in a cup.,0.887663006783,0.381579816341
"Two boys, one wearing green, the other in yellow, are playing with sidewalk chalk, drawing pictures on the ground.",There are two boys making chalk drawings outside.,There are two boys painting pictures on their garage.,0.989515185356,0.231930837035
A group of Scottish officers doing a demonstration.,People performing a demonstration.,Two women basking in the sun.,0.627794623375,-0.832900464535
"A girl wearing a teal shirt smiles while holding a piece of paper, with the other side held by someone standing off-camera.",A girl holds a piece of paper.,A girl holds a kitten.,0.893716335297,-0.255386352539
A man playing a guitar while a woman in a checks the oven.,A man plays an instrument.,A man plays the flute.,0.501049101353,-0.648592472076
"A man in a gray shirt, standing outdoors, holds something in his mouth and is passing it to the mouth of another man, who is dressed in a black shirt.",A man is standing outdoors.,The man is sitting by down drinking coffee.,0.855616927147,-0.546267092228
A bearded man wearing a blue shirt is playing an acoustic guitar.,The man is making music.,The man is playing the drums,0.802637457848,-0.405083477497
"A man with a black shirt, shorts and a black messenger bag, is listening to a man, sitting with black pants and a white t-shirt, playing the guitar.",There are some people in clothes and there is a musical instrument.,Two men are playing the piano.,0.90905892849,-0.522423624992
Young children and parents splashing around a public fountain.,There are families playing in a fountain,There are families eating lunch,0.97792327404,-0.566648364067
"A man and a woman at a meal, with a dog between them.",A man and woman have a dog between them.,A man and woman have two cats between them.,0.756438851357,-0.417010068893
Two girls riding on an amusement part ride.,The girls are outdoors.,The girls are at school.,0.880697727203,0.0154518522322
A person wearing a helmet and riding suit is riding a four wheeler on a dusty plot of land.,A person is riding a four wheeler on a plot of land.,A person wearing a helmet is watching tv.,0.940716743469,-0.588529467583
A woman wearing a white baseball cap purple coat holding a poster.,A woman with a hat holding a poster.,A woman with no hat sits in the stands.,0.878976762295,-0.625674545765
"A young female student, wearing an owl t-shirt, works on an experiment by filling her test tubes.",The female student worked on the experiment.,The student was wearing a wolf t-shirt.,0.728526234627,-0.241206943989
A band that is performing on stage for a crowd.,A band is playing for a crowd.,The comedian is telling jokes.,0.964323163033,0.340568393469
A boy is standing at the edge of a wave with the sun setting or rising in the background.,Child is outdoors.,A boy is school.,0.921816468239,-0.468971252441
A rock climber climbs a steep mountain.,a climber climbs a mountain,the climber fell off the mountain,0.970283806324,-0.68937599659
two girls sitting by a tree while playing.,There are two girls.,The girls are not near a tree.,0.463362455368,-0.212265074253
"A small child sits in the water, holding on to a bit of wood while smiling for a picture.",There is a child smiling for a picture.,A young child frowns at the camera.,0.902183413506,-0.577651262283
A woman is sitting at a desk near to a window that has a huge picture of a hand painted on it.,A person sitting,Nobody is sitting,0.568629682064,-0.596697807312
People riding an old looking trolley.,Trolley's are a means of transportation for people.,The trolley looks brand new.,0.987299442291,-0.287033975124
"A short-haired man in a pink striped shirt is turned away from the camera while holding a tray carrying a number of glasses, while a frizzy-haired woman looks on.",A person with hair,Everybody is bald,0.923452973366,-0.891440033913
A woman with dark hair and a red dress sits next to a little girl with blond-hair and a white dress while reading a book.,A person with hair,Everybody is bald.,0.543486893177,-0.644244611263
A tattooed boxer is punching his opponent in a boxing arena.,A boxer is punching someone.,A boxer without tattooes is getting beat up outdoors.,0.961458742619,-0.0148850148544
"An outside wedding ceremony for an asian couple under an umbrella, shielded from the blaring sun.",There are asian people outside.,Two old ladies reading the newspaper.,0.915208339691,0.135164260864
A man on stage holds a hello kitty guitar and looks to the right of the picture.,The man is holding an instrument in his hands.,The man doesn't have anything in his hands.,0.798309326172,-0.517627477646
Two women standing outside looking at a water fountain with bright green trees in the background.,two women near a fountain,a woman sits in chair,0.914012730122,-0.518341720104
A man and three kids walk up a paved hill.,People are walking outside.,A woman walks her children home from school.,0.959845483303,-0.393081784248
A young child brushes his or her teeth while holding a remote.,The young boy is multi-tasking.,The young child is asleep.,0.682147979736,-0.613282382488
A band which includes an Upright Bass Player is playing in a tent in front of Canadian flags.,A bass player is playing the bass.,The band has no bass player.,0.570574104786,-0.686906456947
Two power walkers walking beside one another in a race.,Two people in a race,Two people driving cars,0.818725466728,-0.477800279856
Two construction workers sitting around a hole with a third construction worker in it.,Men are working.,Men are building a skyscraper.,0.780213832855,-0.692601799965
"Man in white t-shirt, black shorts, walking along side female with a white tank top, beige shorts, and an older woman with black hair, white shirt, black shorts.",Three people are walking together.,Three people are on the moon.,0.851616740227,-0.768745183945
A group of people walk down a pedestrian only street in Asia near large green trees and older brown buildings.,A group of people walks past some trees and brown buildings.,The group of people is sitting under the trees.,0.858966171741,-0.539690375328
The black dog is running through water.,The dog with the black fur gets wet running in water.,The black dog is laying on the grass.,0.915837109089,-0.275913238525
A small girl in a blue shirt with a posy pattern brushes her teeth with a red and yellow toothbrush.,The girl is cleaning her teeth with a colorful toothbrush,She punches through the wall,0.980104088783,-0.868156313896
A man drawing pictures of individuals sits under an umbrella with previous works such as justin beiber around him.,a man is drawing,a dog lies down,0.967501223087,-0.0344855748117
"A man and woman stand facing each other, the man holding an instrument and the woman holding a piece of paper.",The man and woman are facing one another.,The people are dancing on opposite sides of each other.,0.963512778282,0.0251080729067
A young child is enjoying the water and rock scenery with their dog.,The child and dog are enjoying some fresh air.,The teenage boy is taking his cat for a walk beside the water.,0.942313075066,-0.400833308697
A young boy wearing blue pajamas and yellow glasses leaping into the air.,A boy in pajamas jumping.,A girl looking ready to sleep.,0.859136462212,-0.817208647728
A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation.,A woman in a brightly colored outfit exits the public transportation vehicle.,A man in all black enters a subway car.,0.946862399578,-0.430650770664
"A small dog runs after a red ball, though a leafy outdoor area.",a dog runs around outside.,a dog sleep under a tree.,0.77364474535,-0.881469011307
A race car speeding on the track.,A race car is in movement.,A race car has stalled along the track.,0.937509477139,0.403270214796
"A group of kids listening to their band instructor, and reading music off their papers.",There is a group of kids.,The kids are not reading.,0.555981457233,-0.257032364607
This young girl's eyes are filled with excitement as she swings in her bright yellow dress.,The girl's eyes are open.,The girl is asleep in her car seat.,0.805269777775,-0.559200167656
"Two men, each wearing a white tee-shirt and headphones make adjustments to a machine while shaded by a dark umbrella-like contraption.",Men in matching shirts working on a machine.,Soldiers prepare the umbrella that will deflect the world ending asteroids due to crash into the Earth's surface any moment.,0.952622175217,0.173008397222
A man biting a candle while a woman holds a cake.,a man and woman are together.,Two women gossip on a bench.,0.481079697609,0.416180610657
A dog runs through the woods near a cottage.,the cottage is near where the dog is running,the dog is sleeping on the ground,0.945898115635,-0.539306998253
People are walking along the street.,Humans beings are ambling down a road.,People are skipping down a street.,0.908765971661,-0.0289757177234
Two black dogs are frolicking around the grass together.,Two dogs play in the grass.,Two dogs swim in the lake.,0.949509143829,-0.39149838686
Two men walking their canoe through the woods.,a couple of men walk their canoe,a couple of men eat cheese cake in the woods,0.865081191063,-0.375379621983
A little blond boy throwing a soapy sponge at his moms car.,A small boy throws a sponge at a car.,A small boy is playing at the park.,0.826690614223,0.0439333766699
A group of three people climb a path of wooden stairs up a rocky hill.,The people are outdoors.,The people are sitting.,0.970937609673,-0.443988710642
A lady in a black shirt is standing in a crowd with a rolled up piece of paper in her hands.,The lady has a paper in her hands.,The lady is standing alone.,0.574146568775,-0.502217054367
A young boy swinging on a swing.,A boy swings outside.,Little boy plays a video game.,0.942257940769,0.0693555027246
A man with a cap and brown shirt is standing on a grassy incline by a pile of hay or grass on some kind of wooden sled attached to a horse with chains.,A man is outside next to a sled filled with hay pulled by a horse.,A duck is decorated with the finest jewels known to duck.,0.960612177849,-0.359081804752
"Four people work in a green field, two wearing white and two wearing red, with green bushes and trees in the background.",A group of people are outside.,A group of people are sitting on a couch inside.,0.985197782516,-0.466995477676
A woman is riding a bike as a child rides on the back of the bike.,A woman is riding a bike as a kid rides on the back.,A woman is sitting on a bench.,0.975782454014,0.215704739094
Several men in fluorescent pinnies work on a structure shrouded in a green veil while a cherry picker truck hauls material.,the men are working,the men are building a top secret bomb,0.714572250843,-0.242948234081
"The young girl wearing a pink shirt is putting a box, with a drawn face and bow, on a shelf along with other food.",a young girl putting a box on a shelf,a young girl eats a box,0.888965368271,-0.279096454382
"A man who appears to be homeless, sitting on the ground with a blue jacket on and a bald spot in the middle of his head.",a man is sitted,the man is running through town,0.853098273277,-0.305608183146
Boy with white powder and blue writing on his face,A boy with a painted face.,A boy have no make up on his face.,0.856323361397,-0.74531018734
A group of children enjoy their time on the beach.,Children are at the beach.,A group of adults are swimming at the beach.,0.855928480625,-0.153268873692
One man dressed in a martial arts uniform kicks another man dressed the same way in the groin while an umpire and audience looks on.,One man kicks another in the groin.,The man kicks the umpire.,0.896664500237,0.412456601858
Two women are wet while holding hands with a long building and buses in the background.,Women are holding hands.,Dogs are eating ice cream.,0.822940468788,-0.833629906178
A barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp.,a boy is barefooted,the boy is flying a helicopter,0.576887845993,-0.592125177383
A group of men are standing in a field with papers.,Men are standing.,Men are riding a cat.,0.871820151806,-0.360002756119
Three children play on the grass under a multicolored umbrella and wearing rainbow colored outfits.,Children play on the grass surrounded by bright colors.,Children sit inside on a rainy day.,0.974440038204,-0.508002638817
Musicians are performing on stage.,A stage has musicians performing on it.,A clown is juggling balls at a circus.,0.981381177902,-0.437904179096
A man on a bike under a large red umbrella gestures at a group of people.,A guy is riding a bike.,A guy is watching the news on TV.,0.468920826912,-0.554418623447
"A man and a woman seated at a table, having drinks and deep in conversation.",Two people are speaking with each other.,A couple are in divorce court.,0.770709633827,0.164880543947
Someone holding a bag of oranges walking outside.,Someone is holding oranges and walking,Someone is juggling oranges,0.92944175005,-0.143359854817
Two men and three women are sitting at a rectangular wooden table drinking beer from glasses of various shapes.,A small group of people having drinks.,A group of people watching a movie at a theater.,0.973511397839,-0.534161031246
People are standing around visiting near a fountain.,People are standing outside.,"People are inside, sitting at a concert.",0.961836218834,-0.617443919182
"Construction workers walking through a construction zone, it looks to be raining.",The people in the photograph often work outside.,Everybody here works as a professional artist.,0.857619643211,-0.421971589327
A person in a blue sweatshirt replaces letters in a theater marquee using a long pole.,A person is working.,A person works on perfecting his golf swing.,0.614442169666,0.296614080667
"A colorful array of motorcyclists gathered outdoors, with Joshua trees in the background and a pair of motorcyclists on a cherry-red cycle in the foreground.",People on vehicles outside.,A group of adults inside of the lobby of a building.,0.9122377038,-0.465170443058
Construction workers using big hooks.,The workers are using hooks,The workers are dead,0.958384752274,-0.790138483047
A small ice cream stand with two people standing near it.,Two people standing outside an ice cream stand.,Two people selling ice cream from a car.,0.960036635399,0.232388541102
"A woman with blond-hair and blue boots walks among a crowd of other pedestrians on a city street, looking up at something.",A woman is walking outside.,A woman is sitting in a cafe eating lunch.,0.805246829987,-0.685116112232
A lady sitting on a bench that is against a building and under a poster of a man in a uniform waving.,A person sitting,Nobody is sitting,0.660925388336,-0.496164023876
Children playing on a playground.,There are children playing outside.,Children are watching tv.,0.941194951534,-0.814069449902
"A woman is standing on the sidewalk, in front of a crosswalk.",A woman on the sidewalk.,A woman chops carrots.,0.732445120811,-0.385659098625
A man in black pants and a white shirt is walking down the sidewalk in front of a building that has graffiti on it.,A man is outside.,A man is indoors.,0.889373064041,-0.302912920713
"Two women in a embrace of greetings, one of them is holding flowers and they are greeting each other of a kiss.",Two people greeting eachother.,Two women yelling at eachother while walking down the street.,0.837051868439,-0.251430153847
A man who has a gray beard and gray hair laughs while wearing a purple shirt.,A man is cheerful.,A bald man is watching tennis.,0.351408541203,-0.680793166161
A man standing in front of a class of Asian students holding a picture of Santa Claus.,A human standing.,Nobody is standing.,0.809963941574,-0.655800461769
A bundled up Asian girl wearing a Camelbak and walking shoes walking her dog in a snowy forest.,A girl is walking outdoors.,A girl is sitting by the campfire.,0.846031725407,-0.598329544067
"Group of casually dressed people, walking towards a large sea vessel.",The people have clothes on.,The people are sitting.,0.869853496552,-0.241244390607
Group of children listening to security guard.,The children are listening to the guard,The children are sleep outside.,0.955937147141,-0.748480856419
A crowd of people are standing against a railing.,The people are all standing next to the railing.,The people are all sitting.,0.776359915733,-0.930822432041
"A classroom full of men, with the teacher up front.",A bunch of men are in class.,A group of men are mud wrestling.,0.446749955416,-0.396136581898
A young boy is in an overgrown field with a toy lawn mower.,A young boy is in a field with a lawn mower.,A young woman is in a field with a cat.,0.920997619629,-0.554831027985
A young boy playing in a bubble playing in water.,A person is getting wet.,The man is shaving.,0.965219736099,-0.0345808193088
A woman in a blue shirt talking to a baby.,A woman is talking to a baby.,A woman is chatting with her best friend over coffee.,0.970024466515,0.462820291519
A man in a beige trench coat is walking in the rain.,A gentleman wearing a beige trench coat is walking in the rain.,A man in a blue shirt is sitting in the rain.,0.994549155235,-0.220057114959
A woman in a colorful outfit sitting on the ground.,There is a woman sitting on the ground.,The woman is knitting a sweater.,0.878549695015,0.277167856693
A boy rides on a camel in a crowded area while talking on his cellphone.,A boy is riding an animal.,A boy is riding on an elephant through the streets.,0.0924205556512,-0.218454778194
"A man with a blue shirt and a woman with a red shirt, the woman smiles.","Two people wearing shirts, one of them smiling.","Two people wearing shirts, none of them smiling.",0.924268960953,-0.257994353771
Street performer with bowler hat and high boots performs outside.,The person is performing.,The child is dancing inside.,0.940968751907,-0.319917500019
A fireman is on a ladder leaning on a charred and smoking house.,a fireman on a ladder,a policeman arresting a hooker,0.81351339817,0.514778614044
A crowd of people are looking at various items for sale on top of a table at an outdoor event.,A group of people are outside.,A crowd of people are watching a movie indoors.,0.958760619164,-0.468351304531
A young man with blond dreadlocks sits on a wall reading a newspaper as a woman and a young girl pass by.,A young male is looking at a newspaper while 2 females walks past him.,The young man is sleeping while the Mom is driving her daughter to the park.,0.628174901009,-0.59553360939
"A man walking into a shadow, holding a sign.",A man holding a sign.,A man running away from people.,0.963510870934,-0.476295113564
"Two young man are getting ready for a game of pool on a purple pool table, with another young man in the background, holding a drink.",a young man sits with two others near a pool table and a drink,two women play basketball,0.807043612003,0.39517802
"Woman is playing with a young girl, by holding her upside down.",Woman is  holding a child upside down.,Woman is cooking dinner.,0.993725597858,-0.127160727978
"Two women behind a net check their cellphones, while two men sitting on a curb chat to each other.",The two women are checking their celluar devices.,"The two women are both asleep, while the two men are driving.",0.558607161045,-0.461823165417
A person in a gray shirt doles a substance into cups on a green tray while a woman in a seafoam green sweater on their left squirts a liquid into a bucket.,a person moves stuff into cups while a lady in green puts something else in a bucket,two men sit in a cafe,0.69162774086,0.436996936798
An older woman carrying two pails on a sunny day.,An old woman is carrying two pails.,The old woman is dancing.,0.903529942036,-0.0790747627616
