premise,correct,incorrect,pos_sim_M,neg_sim_M,pos_sim,neg_sim
A guy pointing at a giant Blackberry.,A man near a Blackberry display.,A woman tearing down a giant display.,0.9743070602416992,0.3337308466434479,0.9986758530139923,0.19438481330871582
Man laying on a platform outside on some rocks.,Man lays on something.,Man takes a nap on his couch.,0.9319140315055847,0.285939559340477,0.9612361788749695,0.15699821710586548
Kids are on a amusement ride.,Kids ride an amusement ride.,A car is broke down on the side of the road.,0.9980094134807587,0.08272501826286316,0.9997762143611908,0.19577115774154663
A man playing a banjo near a tree at an outdoor event.,The man is playing a musical instrument at an event.,The man is playing a cello inside.,0.7958753705024719,0.1606212854385376,0.8293994665145874,0.026338398456573486
A man sweeping in the street.,A man is cleaning the street.,A man is using his vaccuum to clean the street.,0.9384880363941193,0.3667208105325699,0.9887035489082336,0.185746431350708
Two blond girls and 2 brunettes walking down a really long hallway with intricate paintings on the walls.,Four people are in a hallway.,Four people were in fighting to the death in a hallway.,0.8870139718055725,0.2039022445678711,0.9640345275402069,0.16116079688072205
A man in blue clothing carries a yellow bucket while walking in the water near a pelican.,A man with a pail is in the water near a bird.,A man is at church.,0.9512128829956055,0.08405375480651855,0.9394912719726562,0.1369245946407318
Two kids are standing in the ocean hugging each other.,Two kids are outdoors.,The children are playing basketball.,0.8539797067642212,0.561153382062912,0.970976322889328,0.16876718401908875
"A tennis player, wearing a yellow shirt, jumps to hit the ball to the other player, who is wearing black.",The two people are on a tennis court.,The couple eats dinner together.,0.7283930629491806,0.11573255062103271,0.9269947409629822,0.12499189376831055
A man poses for a photo in front of a Chinese building by jumping.,The man is prepared for his photo.,The man is dancing around the building.,0.9070794582366943,0.4394386187195778,0.9716892540454865,0.16991430521011353
Police officer and his motorcycle in a crowd of people at a protest.,A police officer is on his motorcycle.,A police officer is riding a unicorn in front of a crowd.,0.8481468856334686,0.1828533411026001,0.8957390785217285,0.09472909569740295
A man and a young boy are eating on a city sidewalk next to a cardboard box and a red shopping cart.,a man eating with a young boy on a city sidewalk,father and son watching television at home,0.925392210483551,0.2480311095714569,0.9489733576774597,0.14931327104568481
Four cheerleaders performing a cheer on court at UCLA.,Cheerleaders performing a cheer.,Players sitting at the locker room.,0.7904779016971588,0.23045065999031067,0.9994681477546692,0.20018082857131958
Four people with shopping carts full of bags.,Four people are together,Four people are driving home,0.8777026236057281,0.1722620129585266,0.989129900932312,0.1900094747543335
A man wearing blue jeans and a black shirt is talking to a man wearing white shorts while they are sitting outside in folding chairs on a patio.,a man wearing jeans,the men are inside the church,0.8078753650188446,0.36167383193969727,0.9890992045402527,0.19010543823242188
A guy playing an accordion with people listening and watching.,There are multiple people present.,There is only one person present.,0.9405504465103149,0.20289745926856995,0.9955626726150513,0.1970246434211731
"A woman wearing a scarf, hat, and coat, holding a shopping bag is looking at her phone while standing in front of a store.","A woman wearing a scarf, hat, and coat, holding a shopping bag is outside of the store.",The woman is inside the store browsing.,0.9863249659538269,0.4188653901219368,0.994388610124588,0.19603291153907776
A young blond child wearing only a diaper sits on a large rock at the edge of a body of water while a large black dog stands in the water nearby.,A dog stands in some water while a diaper wearing kid sits on a rock.,A dog sits on a rock alone.,0.9408965408802032,0.4095848351716995,0.9850710928440094,0.18714061379432678
A man in a blue shirt and light blue cap walks by a working scale model of an antique freight train.,a guy with a shirt and hat walks past a train,two men sit in a train car,0.9889214932918549,0.45888690650463104,0.9887378811836243,0.19094562530517578
A woman cutting fabric flowers in a market.,A woman cuts fabric flowers inside a market.,A woman watches tv while waiting for customers.,0.7607997059822083,0.23822107911109924,0.9342956244945526,0.1375204622745514
A person in shorts is holding a Frisbee while team member in red shirts and spectators look on.,there are multiple people in the picture,there is a quiet nature scene with no people,0.8991308510303497,0.1804114580154419,0.9997708201408386,0.2035350203514099
An older man indulging in a bottle of amber liquid.,An old man is drinking some amber liquid from a bottle.,An old man is drinking a milk shake in a cup.,0.9438315033912659,0.6907899081707001,0.8826744258403778,0.08736193180084229
"Two boys, one wearing green, the other in yellow, are playing with sidewalk chalk, drawing pictures on the ground.",There are two boys making chalk drawings outside.,There are two boys painting pictures on their garage.,0.9947575926780701,0.6159654185175896,0.9802020192146301,0.18592894077301025
A group of Scottish officers doing a demonstration.,People performing a demonstration.,Two women basking in the sun.,0.8138973116874695,0.08354976773262024,0.9860636293888092,0.1918228566646576
"A girl wearing a teal shirt smiles while holding a piece of paper, with the other side held by someone standing off-camera.",A girl holds a piece of paper.,A girl holds a kitten.,0.9468581676483154,0.37230682373046875,0.9857041835784912,0.19171348214149475
A man playing a guitar while a woman in a checks the oven.,A man plays an instrument.,A man plays the flute.,0.7505245506763458,0.175703763961792,0.8714895844459534,0.07780173420906067
"A man in a gray shirt, standing outdoors, holds something in his mouth and is passing it to the mouth of another man, who is dressed in a black shirt.",A man is standing outdoors.,The man is sitting by down drinking coffee.,0.9278084635734558,0.2268664538860321,0.9235813021659851,0.12997016310691833
A bearded man wearing a blue shirt is playing an acoustic guitar.,The man is making music.,The man is playing the drums,0.9013187289237976,0.2974582612514496,0.9010667204856873,0.10761535167694092
"A man with a black shirt, shorts and a black messenger bag, is listening to a man, sitting with black pants and a white t-shirt, playing the guitar.",There are some people in clothes and there is a musical instrument.,Two men are playing the piano.,0.9545294642448425,0.2387881875038147,0.9838526248931885,0.1904028058052063
Young children and parents splashing around a public fountain.,There are families playing in a fountain,There are families eating lunch,0.9889616370201111,0.21667581796646118,0.9970659911632538,0.2040349245071411
"A man and a woman at a meal, with a dog between them.",A man and woman have a dog between them.,A man and woman have two cats between them.,0.8782194256782532,0.2914949655532837,0.9901213347911835,0.19713354110717773
Two girls riding on an amusement part ride.,The girls are outdoors.,The girls are at school.,0.9403488636016846,0.5077259261161089,0.9671140313148499,0.1743255853652954
A person wearing a helmet and riding suit is riding a four wheeler on a dusty plot of land.,A person is riding a four wheeler on a plot of land.,A person wearing a helmet is watching tv.,0.9703583717346191,0.20573526620864868,0.9751395583152771,0.182811439037323
A woman wearing a white baseball cap purple coat holding a poster.,A woman with a hat holding a poster.,A woman with no hat sits in the stands.,0.9394883811473846,0.18716272711753845,0.919469028711319,0.12736594676971436
"A young female student, wearing an owl t-shirt, works on an experiment by filling her test tubes.",The female student worked on the experiment.,The student was wearing a wolf t-shirt.,0.864263117313385,0.3793965280056,0.9590725302696228,0.16722500324249268
A band that is performing on stage for a crowd.,A band is playing for a crowd.,The comedian is telling jokes.,0.9821615815162659,0.6702841967344284,0.9799601435661316,0.18865501880645752
A boy is standing at the edge of a wave with the sun setting or rising in the background.,Child is outdoors.,A boy is school.,0.9609082341194153,0.2655143737792969,0.9888001680374146,0.19772034883499146
A rock climber climbs a steep mountain.,a climber climbs a mountain,the climber fell off the mountain,0.9851419031620026,0.15531200170516968,0.9967407286167145,0.205979585647583
two girls sitting by a tree while playing.,There are two girls.,The girls are not near a tree.,0.731681227684021,0.3938674628734589,0.942642867565155,0.1521601676940918
"A small child sits in the water, holding on to a bit of wood while smiling for a picture.",There is a child smiling for a picture.,A young child frowns at the camera.,0.9510917067527771,0.2111743688583374,0.9996700286865234,0.21071988344192505
A woman is sitting at a desk near to a window that has a huge picture of a hand painted on it.,A person sitting,Nobody is sitting,0.7843148410320282,0.20165109634399414,0.9467394053936005,0.15787169337272644
People riding an old looking trolley.,Trolley's are a means of transportation for people.,The trolley looks brand new.,0.9936497211456299,0.35648301243782043,0.9896219074726105,0.20142337679862976
"A short-haired man in a pink striped shirt is turned away from the camera while holding a tray carrying a number of glasses, while a frizzy-haired woman looks on.",A person with hair,Everybody is bald,0.9617264866828918,0.054279983043670654,0.9004115462303162,0.1124660074710846
A woman with dark hair and a red dress sits next to a little girl with blond-hair and a white dress while reading a book.,A person with hair,Everybody is bald.,0.7717434465885162,0.17787769436836243,0.9777429699897766,0.19007715582847595
A tattooed boxer is punching his opponent in a boxing arena.,A boxer is punching someone.,A boxer without tattooes is getting beat up outdoors.,0.9807293713092804,0.4925574925728142,0.9780347347259521,0.19058352708816528
"An outside wedding ceremony for an asian couple under an umbrella, shielded from the blaring sun.",There are asian people outside.,Two old ladies reading the newspaper.,0.957604169845581,0.5675821304321289,0.9875705540180206,0.20154917240142822
A man on stage holds a hello kitty guitar and looks to the right of the picture.,The man is holding an instrument in his hands.,The man doesn't have anything in his hands.,0.8991546630859375,0.241186261177063,0.9580756425857544,0.17255187034606934
Two women standing outside looking at a water fountain with bright green trees in the background.,two women near a fountain,a woman sits in chair,0.9570063650608063,0.24082913994789124,0.9798118770122528,0.19433939456939697
A man and three kids walk up a paved hill.,People are walking outside.,A woman walks her children home from school.,0.979922741651535,0.303459107875824,0.9811709523200989,0.19599226117134094
A young child brushes his or her teeth while holding a remote.,The young boy is multi-tasking.,The young child is asleep.,0.8410739898681641,0.19335880875587463,0.9602743089199066,0.1759859025478363
A band which includes an Upright Bass Player is playing in a tent in front of Canadian flags.,A bass player is playing the bass.,The band has no bass player.,0.7852870523929596,0.15654677152633667,0.8874418139457703,0.10421574115753174
Two power walkers walking beside one another in a race.,Two people in a race,Two people driving cars,0.9093627333641052,0.2610998600721359,0.7998271286487579,0.016822397708892822
Two construction workers sitting around a hole with a third construction worker in it.,Men are working.,Men are building a skyscraper.,0.8901069164276123,0.1536991000175476,0.9957042932510376,0.21394944190979004
"Man in white t-shirt, black shorts, walking along side female with a white tank top, beige shorts, and an older woman with black hair, white shirt, black shorts.",Three people are walking together.,Three people are on the moon.,0.9258083701133728,0.11562740802764893,0.9236442446708679,0.14214485883712769
A group of people walk down a pedestrian only street in Asia near large green trees and older brown buildings.,A group of people walks past some trees and brown buildings.,The group of people is sitting under the trees.,0.9294830858707428,0.23015481233596802,0.8932117819786072,0.11203542351722717
The black dog is running through water.,The dog with the black fur gets wet running in water.,The black dog is laying on the grass.,0.9579185545444489,0.3620433807373047,0.8805205225944519,0.09942206740379333
A small girl in a blue shirt with a posy pattern brushes her teeth with a red and yellow toothbrush.,The girl is cleaning her teeth with a colorful toothbrush,She punches through the wall,0.9900520443916321,0.0659218430519104,0.9902096092700958,0.21034902334213257
A man drawing pictures of individuals sits under an umbrella with previous works such as justin beiber around him.,a man is drawing,a dog lies down,0.9837506115436554,0.4827572125941515,0.9951755404472351,0.21666422486305237
"A man and woman stand facing each other, the man holding an instrument and the woman holding a piece of paper.",The man and woman are facing one another.,The people are dancing on opposite sides of each other.,0.9817563891410828,0.5125540364533663,0.9709954261779785,0.1929948627948761
A young child is enjoying the water and rock scenery with their dog.,The child and dog are enjoying some fresh air.,The teenage boy is taking his cat for a walk beside the water.,0.9711565375328064,0.2995833456516266,0.9646495580673218,0.18678760528564453
A young boy wearing blue pajamas and yellow glasses leaping into the air.,A boy in pajamas jumping.,A girl looking ready to sleep.,0.9295682311058044,0.09139567613601685,0.9907721877098083,0.213523268699646
A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation.,A woman in a brightly colored outfit exits the public transportation vehicle.,A man in all black enters a subway car.,0.9734311997890472,0.28467461466789246,0.9891225695610046,0.21198806166648865
"A small dog runs after a red ball, though a leafy outdoor area.",a dog runs around outside.,a dog sleep under a tree.,0.886822372674942,0.05926549434661865,0.8296123743057251,0.052517592906951904
A race car speeding on the track.,A race car is in movement.,A race car has stalled along the track.,0.9687547385692596,0.7016351073980331,0.9953204393386841,0.21879252791404724
"A group of kids listening to their band instructor, and reading music off their papers.",There is a group of kids.,The kids are not reading.,0.7779907286167145,0.37148381769657135,0.9358525574207306,0.15979522466659546
This young girl's eyes are filled with excitement as she swings in her bright yellow dress.,The girl's eyes are open.,The girl is asleep in her car seat.,0.9026348888874054,0.2203999161720276,0.8723645806312561,0.09647464752197266
"Two men, each wearing a white tee-shirt and headphones make adjustments to a machine while shaded by a dark umbrella-like contraption.",Men in matching shirts working on a machine.,Soldiers prepare the umbrella that will deflect the world ending asteroids due to crash into the Earth's surface any moment.,0.9763110876083374,0.5865041986107826,0.9252191483974457,0.14980414509773254
A man biting a candle while a woman holds a cake.,a man and woman are together.,Two women gossip on a bench.,0.7405398488044739,0.7080903053283691,0.9969817698001862,0.22257649898529053
A dog runs through the woods near a cottage.,the cottage is near where the dog is running,the dog is sleeping on the ground,0.9729490578174591,0.23034650087356567,0.889958381652832,0.1158093810081482
People are walking along the street.,Humans beings are ambling down a road.,People are skipping down a street.,0.954382985830307,0.4855121411383152,0.7999458909034729,0.025862067937851008
Two black dogs are frolicking around the grass together.,Two dogs play in the grass.,Two dogs swim in the lake.,0.9747545719146729,0.3042508065700531,0.982885867357254,0.20905143022537231
Two men walking their canoe through the woods.,a couple of men walk their canoe,a couple of men eat cheese cake in the woods,0.9325405955314636,0.31231018900871277,0.99652960896492,0.22274714708328247
A little blond boy throwing a soapy sponge at his moms car.,A small boy throws a sponge at a car.,A small boy is playing at the park.,0.9133453071117401,0.5219666883349419,0.9847692549228668,0.21099448204040527
A group of three people climb a path of wooden stairs up a rocky hill.,The people are outdoors.,The people are sitting.,0.9854688048362732,0.2780056446790695,0.9904018342494965,0.2167169451713562
A lady in a black shirt is standing in a crowd with a rolled up piece of paper in her hands.,The lady has a paper in her hands.,The lady is standing alone.,0.7870732843875885,0.24889147281646729,0.8954137563705444,0.12173813581466675
A young boy swinging on a swing.,A boy swings outside.,Little boy plays a video game.,0.9711289703845978,0.5346777513623238,0.9964970350265503,0.22446200251579285
A man with a cap and brown shirt is standing on a grassy incline by a pile of hay or grass on some kind of wooden sled attached to a horse with chains.,A man is outside next to a sled filled with hay pulled by a horse.,A duck is decorated with the finest jewels known to duck.,0.980306088924408,0.3204590976238251,0.9956705272197723,0.22379952669143677
"Four people work in a green field, two wearing white and two wearing red, with green bushes and trees in the background.",A group of people are outside.,A group of people are sitting on a couch inside.,0.9925988912582397,0.2665022611618042,0.9919678866863251,0.22024908661842346
A woman is riding a bike as a child rides on the back of the bike.,A woman is riding a bike as a kid rides on the back.,A woman is sitting on a bench.,0.9878912270069122,0.6078523695468903,0.9538860023021698,0.1825132966041565
Several men in fluorescent pinnies work on a structure shrouded in a green veil while a cherry picker truck hauls material.,the men are working,the men are building a top secret bomb,0.857286125421524,0.37852588295936584,0.8600902855396271,0.08915647864341736
"The young girl wearing a pink shirt is putting a box, with a drawn face and bow, on a shelf along with other food.",a young girl putting a box on a shelf,a young girl eats a box,0.944482684135437,0.3604517728090286,0.9992928504943848,0.22846642136573792
"A man who appears to be homeless, sitting on the ground with a blue jacket on and a bald spot in the middle of his head.",a man is sitted,the man is running through town,0.9265491366386414,0.34719590842723846,0.925388753414154,0.15464043617248535
Boy with white powder and blue writing on his face,A boy with a painted face.,A boy have no make up on his face.,0.9281616806983948,0.12734490633010864,0.8597913384437561,0.089825838804245
A group of children enjoy their time on the beach.,Children are at the beach.,A group of adults are swimming at the beach.,0.9279642403125763,0.4233655631542206,0.9524832367897034,0.18253397941589355
One man dressed in a martial arts uniform kicks another man dressed the same way in the groin while an umpire and audience looks on.,One man kicks another in the groin.,The man kicks the umpire.,0.9483322501182556,0.7062283009290695,0.993932694196701,0.22451046109199524
Two women are wet while holding hands with a long building and buses in the background.,Women are holding hands.,Dogs are eating ice cream.,0.9114702343940735,0.08318504691123962,0.9941474497318268,0.22504326701164246
A barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp.,a boy is barefooted,the boy is flying a helicopter,0.788443922996521,0.20393741130828857,0.8217916488647461,0.05281749367713928
A group of men are standing in a field with papers.,Men are standing.,Men are riding a cat.,0.9359100759029388,0.3199986219406128,0.9695534110069275,0.20065665245056152
Three children play on the grass under a multicolored umbrella and wearing rainbow colored outfits.,Children play on the grass surrounded by bright colors.,Children sit inside on a rainy day.,0.9872200191020966,0.24599868059158325,0.99195197224617,0.22359350323677063
Musicians are performing on stage.,A stage has musicians performing on it.,A clown is juggling balls at a circus.,0.9906905889511108,0.28104791045188904,0.9723418951034546,0.20429140329360962
A man on a bike under a large red umbrella gestures at a group of people.,A guy is riding a bike.,A guy is watching the news on TV.,0.7344604134559631,0.2227906882762909,0.8619410395622253,0.09487903118133545
"A man and a woman seated at a table, having drinks and deep in conversation.",Two people are speaking with each other.,A couple are in divorce court.,0.8853548169136047,0.5824402719736099,0.9725348055362701,0.20561763644218445
Someone holding a bag of oranges walking outside.,Someone is holding oranges and walking,Someone is juggling oranges,0.9647208750247955,0.4283200725913048,0.9963895678520203,0.23102876543998718
Two men and three women are sitting at a rectangular wooden table drinking beer from glasses of various shapes.,A small group of people having drinks.,A group of people watching a movie at a theater.,0.9867556989192963,0.23291948437690735,0.9858717918395996,0.22062605619430542
People are standing around visiting near a fountain.,People are standing outside.,"People are inside, sitting at a concert.",0.9809181094169617,0.19127804040908813,0.9902212619781494,0.22500669956207275
"Construction workers walking through a construction zone, it looks to be raining.",The people in the photograph often work outside.,Everybody here works as a professional artist.,0.9288098216056824,0.28901420533657074,0.9813663959503174,0.21617013216018677
A person in a blue sweatshirt replaces letters in a theater marquee using a long pole.,A person is working.,A person works on perfecting his golf swing.,0.8072210848331451,0.6483070403337479,0.9675039052963257,0.2026873230934143
"A colorful array of motorcyclists gathered outdoors, with Joshua trees in the background and a pair of motorcyclists on a cherry-red cycle in the foreground.",People on vehicles outside.,A group of adults inside of the lobby of a building.,0.9561188519001007,0.26741477847099304,0.9917620718479156,0.22754693031311035
Construction workers using big hooks.,The workers are using hooks,The workers are dead,0.9791923761367798,0.10493075847625732,0.9692076742649078,0.20520848035812378
A small ice cream stand with two people standing near it.,Two people standing outside an ice cream stand.,Two people selling ice cream from a car.,0.9800183176994324,0.6161942705512047,0.9982034862041473,0.2350357174873352
"A woman with blond-hair and blue boots walks among a crowd of other pedestrians on a city street, looking up at something.",A woman is walking outside.,A woman is sitting in a cafe eating lunch.,0.9026234149932861,0.15744194388389587,0.8985166549682617,0.1354881227016449
A lady sitting on a bench that is against a building and under a poster of a man in a uniform waving.,A person sitting,Nobody is sitting,0.8304626941680908,0.2519179880619049,0.7887935042381287,0.027575194835662786
Children playing on a playground.,There are children playing outside.,Children are watching tv.,0.9705974757671356,0.0929652750492096,0.9421115219593048,0.1818142533302307
"A woman is standing on the sidewalk, in front of a crosswalk.",A woman on the sidewalk.,A woman chops carrots.,0.8662225604057312,0.30717045068740845,0.933137834072113,0.17297065258026123
A man in black pants and a white shirt is walking down the sidewalk in front of a building that has graffiti on it.,A man is outside.,A man is indoors.,0.9446865320205688,0.34854353964328766,0.980800211429596,0.22086095809936523
"Two women in a embrace of greetings, one of them is holding flowers and they are greeting each other of a kiss.",Two people greeting eachother.,Two women yelling at eachother while walking down the street.,0.9185259342193604,0.37428492307662964,0.998181939125061,0.23834004998207092
A man who has a gray beard and gray hair laughs while wearing a purple shirt.,A man is cheerful.,A bald man is watching tennis.,0.6757042706012726,0.15960341691970825,0.927048921585083,0.16766121983528137
A man standing in front of a class of Asian students holding a picture of Santa Claus.,A human standing.,Nobody is standing.,0.9049819707870483,0.172099769115448,0.9339585304260254,0.17480066418647766
A bundled up Asian girl wearing a Camelbak and walking shoes walking her dog in a snowy forest.,A girl is walking outdoors.,A girl is sitting by the campfire.,0.9230158627033234,0.2008352279663086,0.9713374972343445,0.21280726790428162
"Group of casually dressed people, walking towards a large sea vessel.",The people have clothes on.,The people are sitting.,0.9349267482757568,0.3793778046965599,0.9256281554698944,0.16713494062423706
Group of children listening to security guard.,The children are listening to the guard,The children are sleep outside.,0.9779685735702515,0.1257595717906952,0.8462294340133667,0.0877717137336731
A crowd of people are standing against a railing.,The people are all standing next to the railing.,The people are all sitting.,0.8881799578666687,0.034588783979415894,0.8089251816272736,0.0512012243270874
"A classroom full of men, with the teacher up front.",A bunch of men are in class.,A group of men are mud wrestling.,0.7233749777078629,0.3019317090511322,0.9062264561653137,0.148945152759552
A young boy is in an overgrown field with a toy lawn mower.,A young boy is in a field with a lawn mower.,A young woman is in a field with a cat.,0.9604988098144531,0.22258448600769043,0.9246033132076263,0.16802501678466797
A young boy playing in a bubble playing in water.,A person is getting wet.,The man is shaving.,0.9826098680496216,0.48270959034562116,0.9856556355953217,0.22923779487609863
A woman in a blue shirt talking to a baby.,A woman is talking to a baby.,A woman is chatting with her best friend over coffee.,0.9850122332572937,0.7314101457595825,0.9967435598373413,0.24033689498901367
A man in a beige trench coat is walking in the rain.,A gentleman wearing a beige trench coat is walking in the rain.,A man in a blue shirt is sitting in the rain.,0.9972745776176453,0.38997144252061844,0.9931225180625916,0.23747676610946655
A woman in a colorful outfit sitting on the ground.,There is a woman sitting on the ground.,The woman is knitting a sweater.,0.9392748475074768,0.6385839283466339,0.8230847120285034,0.06794309616088867
A boy rides on a camel in a crowded area while talking on his cellphone.,A boy is riding an animal.,A boy is riding on an elephant through the streets.,0.546210277825594,0.39077261090278625,0.9450947940349579,0.19004392623901367
"A man with a blue shirt and a woman with a red shirt, the woman smiles.","Two people wearing shirts, one of them smiling.","Two people wearing shirts, none of them smiling.",0.9621344804763794,0.37100282311439514,0.9994433224201202,0.24474844336509705
Street performer with bowler hat and high boots performs outside.,The person is performing.,The child is dancing inside.,0.9704843759536743,0.34004124999046326,0.9498647451400757,0.19523212313652039
A fireman is on a ladder leaning on a charred and smoking house.,a fireman on a ladder,a policeman arresting a hooker,0.9067566990852356,0.7573893070220947,0.9678360521793365,0.21344369649887085
A crowd of people are looking at various items for sale on top of a table at an outdoor event.,A group of people are outside.,A crowd of people are watching a movie indoors.,0.9793803095817566,0.2658243477344513,0.9958423376083374,0.2414836287498474
A young man with blond dreadlocks sits on a wall reading a newspaper as a woman and a young girl pass by.,A young male is looking at a newspaper while 2 females walks past him.,The young man is sleeping while the Mom is driving her daughter to the park.,0.814087450504303,0.2022331953048706,0.8312181830406189,0.0769302248954773
"A man walking into a shadow, holding a sign.",A man holding a sign.,A man running away from people.,0.9817554354667664,0.2618524432182312,0.9540117383003235,0.19994378089904785
"Two young man are getting ready for a game of pool on a purple pool table, with another young man in the background, holding a drink.",a young man sits with two others near a pool table and a drink,two women play basketball,0.9035218060016632,0.6975890100002289,0.9972190856933594,0.2431849241256714
"Woman is playing with a young girl, by holding her upside down.",Woman is  holding a child upside down.,Woman is cooking dinner.,0.9968627989292145,0.4364196360111237,0.9990684986114502,0.24534094333648682
"Two women behind a net check their cellphones, while two men sitting on a curb chat to each other.",The two women are checking their celluar devices.,"The two women are both asleep, while the two men are driving.",0.7793035805225372,0.26908841729164124,0.7666092216968536,0.01328897476196289
A person in a gray shirt doles a substance into cups on a green tray while a woman in a seafoam green sweater on their left squirts a liquid into a bucket.,a person moves stuff into cups while a lady in green puts something else in a bucket,two men sit in a cafe,0.8458138704299927,0.7184984683990479,0.988224446773529,0.23516589403152466
An older woman carrying two pails on a sunny day.,An old woman is carrying two pails.,The old woman is dancing.,0.9517649710178375,0.4604626186192036,0.973630964756012,0.22061097621917725
Two girls on an amusement park ride smiling and laughing.,The two girls were happy at the amusement park,The two girls were home watching television and feeling sad,0.9296464323997498,0.03142032027244568,0.9340133368968964,0.1815665364265442
A large group of people walking down a city street.,group of people walking,a man sits,0.9642741680145264,0.29198482632637024,0.9259909689426422,0.1736762821674347
A small dog wearing a green sweater and a backpack walks through snow.,A dog walks through the snow.,A huge dog wearing nothing runs through the yard.,0.9461561441421509,0.2289506196975708,0.9823869466781616,0.23047015070915222
a surfer is riding the waves whilst another surfer sits on his board waiting.,There are people surfing.,A surfer watches as his friend is eaten by a large shark.,0.7850760519504547,0.22300541400909424,0.7843093276023865,0.03272271156311041
The streets are busy and people contemplate their futures.,People are thinking about futures.,People are screaming,0.9878124594688416,0.2800200879573822,0.9866163432598114,0.2350901961326599
A man wearing a blue sweatshirt and a white hard hat is working on a construction project.,The man is a construction worker.,The man works only in a t-shirt and socks.,0.8815900683403015,0.308506578207016,0.9244434833526611,0.17337006330490112
A man with black pants on walks by a wall with unique art painted on it.,A man is near a structure.,A man is in outer space.,0.9532090723514557,0.18245962262153625,0.905491054058075,0.15542858839035034
A man in a blue helmet jumping off of a hill on a dirt bike.,The man is doing a trick on a bike.,The man is skateboarding in a park.,0.9394685626029968,0.5262450613081455,0.9550782442092896,0.2051350474357605
A young man in black and white striped shirt rests on the grass while traffic passes nearby on the road.,A boy is on the grass.,The boy is wearing a dress.,0.8714934587478638,0.14987200498580933,0.9173023104667664,0.16807076334953308
A man and woman are talking in a party atmosphere with a crowd and purple and blue lights behind them.,A man and woman talk at a party.,Two women sit looking bored at a party.,0.7385473251342773,0.2254614531993866,0.9307937920093536,0.1816609501838684
There is a group of three women and one man singing while one of the woman plays a guitar.,People singing,Nobody is singing.,0.8865475356578827,0.4033181294798851,0.8261440992355347,0.07727837562561035
A group of men walks next to train tracks that are covered in snow.,Some men walk near the tracks.,Some men are sitting in a hottub.,0.9834296107292175,0.3061293661594391,0.9938648641109467,0.24536120891571045
A mother pushing a stroller and holding the hand of a toddler.,A mother is walking with a child.,The mother is carrying groceries in both hands.,0.8818202614784241,0.34334902465343475,0.8517618775367737,0.10349246859550476
Two doctors are working on a surgical procedure.,Two doctors are working together,Two men are eating donuts,0.9348356127738953,0.44017937779426575,0.8877610564231873,0.13959354162216187
Taller runner in orange and smaller one in blue run side by side around track in crowded stadium.,Two people are running together in the stadium.,The people are laying in the grass at the park.,0.824679434299469,0.2194417119026184,0.8307780921459198,0.0831865668296814
A boy in overalls blows bubbles.,A boy is blowing bubbles.,A man is juggling in the park.,0.994946300983429,0.6029902696609497,0.995932936668396,0.2485300898551941
A little girl in a pink Dora shirt with a pink hat on and a pink lei around her neck is cleaning some rocks with a toothbrush in a white plastic tub.,The girl is under the age of 18 years old.,The girl is asleep at the bottom of the ocean.,0.5142412297427654,0.34847524762153625,0.8038883209228516,0.05684342980384827
A man wearing an apron is smiling at a plate of food.,The man is happy by the sight of the food before him.,The woman looked at the food plate and frowned.,0.9495331645011902,0.13835418224334717,0.9727537035942078,0.22599267959594727
Five people are in a swimming pool 3 ft. deep while there is a child on the side with blue shorts on and read floaties getting ready to jump in.,People are at a pool.,The pool is 10ft deep.,0.9523006677627563,0.8500967919826508,0.9639142751693726,0.2172938883304596
An elderly woman wearing a flower printed apron with a pink colored shirt is cooking inside her kitchen.,A women is cooking,A man is eating food,0.9038392603397369,0.8058403134346008,0.9410049915313721,0.19460329413414001
A group of people playing guitars and singing.,"There are several people in this photo, and they are all making music.",The group is watching television and waiting for their lottery numbers to come up.,0.7713845074176788,0.2362738847732544,0.8425207436084747,0.096485435962677
"A man wearing a hat, glasses and a painted mustache standing in a crowd of Asian people holding up a stick.","Man in a hat and glasses, holding up a stick, standing in a crowd of people.","Man ordering food at a restaurant, sitting with his family.",0.9987138509750366,0.6194881051778793,0.9996100664138794,0.25398269295692444
"A family, daughter in the middle, walks down the street.",family walking down a street,the family is seated,0.9796878397464752,0.26307711005210876,0.939523309469223,0.19466128945350647
One military man executes a combat move on another outside a gated facility.,Two military men are engaged in combat.,Two men are fleeing an enemy camp in a homemade hot air balloon.,0.8596354424953461,0.5935356616973877,0.9675204753875732,0.22377848625183105
People shopping at the marketplace.,People are shopping.,A woman is swimming in the ocean.,0.9624598622322083,0.2133963704109192,0.9249901175498962,0.1821400225162506
A man with an open shirt and glasses holding a microphone and another man in a bowler hat and plaid suit using a bow on an instrument.,The singer wears glasses and the man on the stringed instrument is wearing a hat.,The singer and musician are in the bathroom.,0.9781708717346191,0.2398550808429718,0.9843695163726807,0.24171268939971924
Man and woman walking near the ocean.,man and woman walk near water.,The man and woman are in a desert.,0.9912993311882019,0.1800692081451416,0.9997581839561462,0.2578100115060806
A couple are having lunch together.,People are eating.,People are raising the flag.,0.9263801574707031,0.2589585483074188,0.9703126847743988,0.22862300276756287
"Three elephants, each carrying a group of people, walking through the water.",Three elephants carry people through the water.,The elephants are performing in a circus tent.,0.9245119094848633,0.6956726759672165,0.7831397652626038,0.0417850017547608
